,latitude,longitude
0,50.06034705075445,19.905638888888888
1,50.06024862825788,19.905794444444442
2,50.060262688614536,19.905794444444442
3,50.06027674897119,19.905794444444442
4,50.06029080932784,19.905794444444442
5,50.060304869684494,19.905794444444442
6,50.06031893004115,19.905794444444442
7,50.060332990397804,19.905794444444442
8,50.06034705075445,19.905794444444442
9,50.06013614540466,19.905949999999997
10,50.06015020576131,19.905949999999997
11,50.060164266117965,19.905949999999997
12,50.06017832647462,19.905949999999997
13,50.06019238683127,19.905949999999997
14,50.06020644718792,19.905949999999997
15,50.06022050754458,19.905949999999997
16,50.06023456790123,19.905949999999997
17,50.06024862825788,19.905949999999997
18,50.060262688614536,19.905949999999997
19,50.06027674897119,19.905949999999997
20,50.06029080932784,19.905949999999997
21,50.060304869684494,19.905949999999997
22,50.06031893004115,19.905949999999997
23,50.060332990397804,19.905949999999997
24,50.06034705075445,19.905949999999997
25,50.06002366255144,19.906105555555555
26,50.06003772290809,19.906105555555555
27,50.06005178326474,19.906105555555555
28,50.060065843621395,19.906105555555555
29,50.06007990397805,19.906105555555555
30,50.0600939643347,19.906105555555555
31,50.06010802469135,19.906105555555555
32,50.06012208504801,19.906105555555555
33,50.06013614540466,19.906105555555555
34,50.06015020576131,19.906105555555555
35,50.060164266117965,19.906105555555555
36,50.06017832647462,19.906105555555555
37,50.06019238683127,19.906105555555555
38,50.06020644718792,19.906105555555555
39,50.06022050754458,19.906105555555555
40,50.06023456790123,19.906105555555555
41,50.06024862825788,19.906105555555555
42,50.060262688614536,19.906105555555555
43,50.06027674897119,19.906105555555555
44,50.06029080932784,19.906105555555555
45,50.060304869684494,19.906105555555555
46,50.06031893004115,19.906105555555555
47,50.060332990397804,19.906105555555555
48,50.06034705075445,19.906105555555555
49,50.05991117969821,19.90626111111111
50,50.059925240054866,19.90626111111111
51,50.05993930041152,19.90626111111111
52,50.05995336076817,19.90626111111111
53,50.059967421124824,19.90626111111111
54,50.05998148148148,19.90626111111111
55,50.05999554183813,19.90626111111111
56,50.06000960219478,19.90626111111111
57,50.06002366255144,19.90626111111111
58,50.06003772290809,19.90626111111111
59,50.06005178326474,19.90626111111111
60,50.060065843621395,19.90626111111111
61,50.06007990397805,19.90626111111111
62,50.0600939643347,19.90626111111111
63,50.06010802469135,19.90626111111111
64,50.06012208504801,19.90626111111111
65,50.06013614540466,19.90626111111111
66,50.06015020576131,19.90626111111111
67,50.060164266117965,19.90626111111111
68,50.06017832647462,19.90626111111111
69,50.06019238683127,19.90626111111111
70,50.06020644718792,19.90626111111111
71,50.06022050754458,19.90626111111111
72,50.06023456790123,19.90626111111111
73,50.06024862825788,19.90626111111111
74,50.060262688614536,19.90626111111111
75,50.06027674897119,19.90626111111111
76,50.06029080932784,19.90626111111111
77,50.060304869684494,19.90626111111111
78,50.06031893004115,19.90626111111111
79,50.060332990397804,19.90626111111111
80,50.06034705075445,19.90626111111111
81,50.059798696844986,19.906416666666665
82,50.05981275720164,19.906416666666665
83,50.059826817558296,19.906416666666665
84,50.05984087791495,19.906416666666665
85,50.0598549382716,19.906416666666665
86,50.059868998628254,19.906416666666665
87,50.05988305898491,19.906416666666665
88,50.05989711934156,19.906416666666665
89,50.05991117969821,19.906416666666665
90,50.059925240054866,19.906416666666665
91,50.05993930041152,19.906416666666665
92,50.05995336076817,19.906416666666665
93,50.059967421124824,19.906416666666665
94,50.05998148148148,19.906416666666665
95,50.05999554183813,19.906416666666665
96,50.06000960219478,19.906416666666665
97,50.06002366255144,19.906416666666665
98,50.06003772290809,19.906416666666665
99,50.06005178326474,19.906416666666665
100,50.060065843621395,19.906416666666665
101,50.06007990397805,19.906416666666665
102,50.0600939643347,19.906416666666665
103,50.06010802469135,19.906416666666665
104,50.06012208504801,19.906416666666665
105,50.06013614540466,19.906416666666665
106,50.06015020576131,19.906416666666665
107,50.060164266117965,19.906416666666665
108,50.06017832647462,19.906416666666665
109,50.06019238683127,19.906416666666665
110,50.06020644718792,19.906416666666665
111,50.06022050754458,19.906416666666665
112,50.06023456790123,19.906416666666665
113,50.06024862825788,19.906416666666665
114,50.060262688614536,19.906416666666665
115,50.06027674897119,19.906416666666665
116,50.06029080932784,19.906416666666665
117,50.060304869684494,19.906416666666665
118,50.06031893004115,19.906416666666665
119,50.060332990397804,19.906416666666665
120,50.06034705075445,19.906416666666665
121,50.05968621399177,19.90657222222222
122,50.059700274348415,19.90657222222222
123,50.05971433470507,19.90657222222222
124,50.059728395061725,19.90657222222222
125,50.05974245541837,19.90657222222222
126,50.05975651577503,19.90657222222222
127,50.05977057613168,19.90657222222222
128,50.05978463648834,19.90657222222222
129,50.059798696844986,19.90657222222222
130,50.05981275720164,19.90657222222222
131,50.059826817558296,19.90657222222222
132,50.05984087791495,19.90657222222222
133,50.0598549382716,19.90657222222222
134,50.059868998628254,19.90657222222222
135,50.05988305898491,19.90657222222222
136,50.05989711934156,19.90657222222222
137,50.05991117969821,19.90657222222222
138,50.059925240054866,19.90657222222222
139,50.05993930041152,19.90657222222222
140,50.05995336076817,19.90657222222222
141,50.059967421124824,19.90657222222222
142,50.05998148148148,19.90657222222222
143,50.05999554183813,19.90657222222222
144,50.06000960219478,19.90657222222222
145,50.06002366255144,19.90657222222222
146,50.06003772290809,19.90657222222222
147,50.06005178326474,19.90657222222222
148,50.060065843621395,19.90657222222222
149,50.06007990397805,19.90657222222222
150,50.0600939643347,19.90657222222222
151,50.06010802469135,19.90657222222222
152,50.06012208504801,19.90657222222222
153,50.06013614540466,19.90657222222222
154,50.06015020576131,19.90657222222222
155,50.060164266117965,19.90657222222222
156,50.06017832647462,19.90657222222222
157,50.06019238683127,19.90657222222222
158,50.06020644718792,19.90657222222222
159,50.06022050754458,19.90657222222222
160,50.06023456790123,19.90657222222222
161,50.06024862825788,19.90657222222222
162,50.060262688614536,19.90657222222222
163,50.06027674897119,19.90657222222222
164,50.06029080932784,19.90657222222222
165,50.060304869684494,19.90657222222222
166,50.06031893004115,19.90657222222222
167,50.060332990397804,19.90657222222222
168,50.06034705075445,19.90657222222222
169,50.05957373113854,19.906727777777775
170,50.0595877914952,19.906727777777775
171,50.059601851851845,19.906727777777775
172,50.0596159122085,19.906727777777775
173,50.059629972565155,19.906727777777775
174,50.0596440329218,19.906727777777775
175,50.05965809327846,19.906727777777775
176,50.05967215363511,19.906727777777775
177,50.05968621399177,19.906727777777775
178,50.059700274348415,19.906727777777775
179,50.05971433470507,19.906727777777775
180,50.059728395061725,19.906727777777775
181,50.05974245541837,19.906727777777775
182,50.05975651577503,19.906727777777775
183,50.05977057613168,19.906727777777775
184,50.05978463648834,19.906727777777775
185,50.059798696844986,19.906727777777775
186,50.05981275720164,19.906727777777775
187,50.059826817558296,19.906727777777775
188,50.05984087791495,19.906727777777775
189,50.0598549382716,19.906727777777775
190,50.059868998628254,19.906727777777775
191,50.05988305898491,19.906727777777775
192,50.05989711934156,19.906727777777775
193,50.05991117969821,19.906727777777775
194,50.059925240054866,19.906727777777775
195,50.05993930041152,19.906727777777775
196,50.05995336076817,19.906727777777775
197,50.059967421124824,19.906727777777775
198,50.05998148148148,19.906727777777775
199,50.05999554183813,19.906727777777775
200,50.06000960219478,19.906727777777775
201,50.06002366255144,19.906727777777775
202,50.06003772290809,19.906727777777775
203,50.06005178326474,19.906727777777775
204,50.060065843621395,19.906727777777775
205,50.06007990397805,19.906727777777775
206,50.0600939643347,19.906727777777775
207,50.06010802469135,19.906727777777775
208,50.06012208504801,19.906727777777775
209,50.06013614540466,19.906727777777775
210,50.06015020576131,19.906727777777775
211,50.060164266117965,19.906727777777775
212,50.06017832647462,19.906727777777775
213,50.06019238683127,19.906727777777775
214,50.06020644718792,19.906727777777775
215,50.06022050754458,19.906727777777775
216,50.06023456790123,19.906727777777775
217,50.06024862825788,19.906727777777775
218,50.060262688614536,19.906727777777775
219,50.06027674897119,19.906727777777775
220,50.06029080932784,19.906727777777775
221,50.060304869684494,19.906727777777775
222,50.06031893004115,19.906727777777775
223,50.060332990397804,19.906727777777775
224,50.06034705075445,19.906727777777775
225,50.05947530864197,19.906883333333333
226,50.059489368998626,19.906883333333333
227,50.059503429355274,19.906883333333333
228,50.05951748971193,19.906883333333333
229,50.059531550068584,19.906883333333333
230,50.05954561042523,19.906883333333333
231,50.05955967078189,19.906883333333333
232,50.05957373113854,19.906883333333333
233,50.0595877914952,19.906883333333333
234,50.059601851851845,19.906883333333333
235,50.0596159122085,19.906883333333333
236,50.059629972565155,19.906883333333333
237,50.0596440329218,19.906883333333333
238,50.05965809327846,19.906883333333333
239,50.05967215363511,19.906883333333333
240,50.05968621399177,19.906883333333333
241,50.059700274348415,19.906883333333333
242,50.05971433470507,19.906883333333333
243,50.059728395061725,19.906883333333333
244,50.05974245541837,19.906883333333333
245,50.05975651577503,19.906883333333333
246,50.05977057613168,19.906883333333333
247,50.05978463648834,19.906883333333333
248,50.059798696844986,19.906883333333333
249,50.05981275720164,19.906883333333333
250,50.059826817558296,19.906883333333333
251,50.05984087791495,19.906883333333333
252,50.0598549382716,19.906883333333333
253,50.059868998628254,19.906883333333333
254,50.05988305898491,19.906883333333333
255,50.05989711934156,19.906883333333333
256,50.05991117969821,19.906883333333333
257,50.059925240054866,19.906883333333333
258,50.05993930041152,19.906883333333333
259,50.05995336076817,19.906883333333333
260,50.059967421124824,19.906883333333333
261,50.05998148148148,19.906883333333333
262,50.05999554183813,19.906883333333333
263,50.06000960219478,19.906883333333333
264,50.06002366255144,19.906883333333333
265,50.06003772290809,19.906883333333333
266,50.06005178326474,19.906883333333333
267,50.060065843621395,19.906883333333333
268,50.06007990397805,19.906883333333333
269,50.0600939643347,19.906883333333333
270,50.06010802469135,19.906883333333333
271,50.06012208504801,19.906883333333333
272,50.06013614540466,19.906883333333333
273,50.06015020576131,19.906883333333333
274,50.060164266117965,19.906883333333333
275,50.06017832647462,19.906883333333333
276,50.06019238683127,19.906883333333333
277,50.06020644718792,19.906883333333333
278,50.06022050754458,19.906883333333333
279,50.06023456790123,19.906883333333333
280,50.06024862825788,19.906883333333333
281,50.060262688614536,19.906883333333333
282,50.06027674897119,19.906883333333333
283,50.06029080932784,19.906883333333333
284,50.060304869684494,19.906883333333333
285,50.06031893004115,19.906883333333333
286,50.060332990397804,19.906883333333333
287,50.06034705075445,19.906883333333333
288,50.059362825788746,19.907038888888888
289,50.0593768861454,19.907038888888888
290,50.059390946502056,19.907038888888888
291,50.059405006858704,19.907038888888888
292,50.05941906721536,19.907038888888888
293,50.059433127572014,19.907038888888888
294,50.05944718792866,19.907038888888888
295,50.05946124828532,19.907038888888888
296,50.05947530864197,19.907038888888888
297,50.059489368998626,19.907038888888888
298,50.059503429355274,19.907038888888888
299,50.05951748971193,19.907038888888888
300,50.059531550068584,19.907038888888888
301,50.05954561042523,19.907038888888888
302,50.05955967078189,19.907038888888888
303,50.05957373113854,19.907038888888888
304,50.0595877914952,19.907038888888888
305,50.059601851851845,19.907038888888888
306,50.0596159122085,19.907038888888888
307,50.059629972565155,19.907038888888888
308,50.0596440329218,19.907038888888888
309,50.05965809327846,19.907038888888888
310,50.05967215363511,19.907038888888888
311,50.05968621399177,19.907038888888888
312,50.059700274348415,19.907038888888888
313,50.05971433470507,19.907038888888888
314,50.059728395061725,19.907038888888888
315,50.05974245541837,19.907038888888888
316,50.05975651577503,19.907038888888888
317,50.05977057613168,19.907038888888888
318,50.05978463648834,19.907038888888888
319,50.059798696844986,19.907038888888888
320,50.05981275720164,19.907038888888888
321,50.059826817558296,19.907038888888888
322,50.05984087791495,19.907038888888888
323,50.0598549382716,19.907038888888888
324,50.059868998628254,19.907038888888888
325,50.05988305898491,19.907038888888888
326,50.05989711934156,19.907038888888888
327,50.05991117969821,19.907038888888888
328,50.059925240054866,19.907038888888888
329,50.05993930041152,19.907038888888888
330,50.05995336076817,19.907038888888888
331,50.059967421124824,19.907038888888888
332,50.05998148148148,19.907038888888888
333,50.05999554183813,19.907038888888888
334,50.06000960219478,19.907038888888888
335,50.06002366255144,19.907038888888888
336,50.06003772290809,19.907038888888888
337,50.06005178326474,19.907038888888888
338,50.060065843621395,19.907038888888888
339,50.06007990397805,19.907038888888888
340,50.0600939643347,19.907038888888888
341,50.06010802469135,19.907038888888888
342,50.06012208504801,19.907038888888888
343,50.06013614540466,19.907038888888888
344,50.06015020576131,19.907038888888888
345,50.060164266117965,19.907038888888888
346,50.06017832647462,19.907038888888888
347,50.06019238683127,19.907038888888888
348,50.06020644718792,19.907038888888888
349,50.06022050754458,19.907038888888888
350,50.06023456790123,19.907038888888888
351,50.06024862825788,19.907038888888888
352,50.060262688614536,19.907038888888888
353,50.06027674897119,19.907038888888888
354,50.06029080932784,19.907038888888888
355,50.060304869684494,19.907038888888888
356,50.06031893004115,19.907038888888888
357,50.060332990397804,19.907038888888888
358,50.06034705075445,19.907038888888888
359,50.05922222222222,19.902527777777777
360,50.05923628257887,19.902527777777777
361,50.05925034293552,19.902527777777777
362,50.059264403292175,19.902527777777777
363,50.05927846364883,19.902527777777777
364,50.059292524005485,19.902527777777777
365,50.05930658436213,19.902527777777777
366,50.05932064471879,19.902527777777777
367,50.05933470507544,19.902527777777777
368,50.05934876543209,19.902527777777777
369,50.059362825788746,19.902527777777777
370,50.0593768861454,19.902527777777777
371,50.059390946502056,19.902527777777777
372,50.059405006858704,19.902527777777777
373,50.05941906721536,19.902527777777777
374,50.059433127572014,19.902527777777777
375,50.05944718792866,19.902527777777777
376,50.05946124828532,19.902527777777777
377,50.05947530864197,19.902527777777777
378,50.059489368998626,19.902527777777777
379,50.059503429355274,19.902527777777777
380,50.05951748971193,19.902527777777777
381,50.059531550068584,19.902527777777777
382,50.05954561042523,19.902527777777777
383,50.05955967078189,19.902527777777777
384,50.05957373113854,19.902527777777777
385,50.0595877914952,19.902527777777777
386,50.059601851851845,19.902527777777777
387,50.0596159122085,19.902527777777777
388,50.059629972565155,19.902527777777777
389,50.0596440329218,19.902527777777777
390,50.05965809327846,19.902527777777777
391,50.05967215363511,19.902527777777777
392,50.05968621399177,19.902527777777777
393,50.059700274348415,19.902527777777777
394,50.05971433470507,19.902527777777777
395,50.059728395061725,19.902527777777777
396,50.05974245541837,19.902527777777777
397,50.05975651577503,19.902527777777777
398,50.05977057613168,19.902527777777777
399,50.05978463648834,19.902527777777777
400,50.059798696844986,19.902527777777777
401,50.05981275720164,19.902527777777777
402,50.059826817558296,19.902527777777777
403,50.05984087791495,19.902527777777777
404,50.0598549382716,19.902527777777777
405,50.059868998628254,19.902527777777777
406,50.05988305898491,19.902527777777777
407,50.05989711934156,19.902527777777777
408,50.05991117969821,19.902527777777777
409,50.059925240054866,19.902527777777777
410,50.05993930041152,19.902527777777777
411,50.05995336076817,19.902527777777777
412,50.059967421124824,19.902527777777777
413,50.05998148148148,19.902527777777777
414,50.05999554183813,19.902527777777777
415,50.06000960219478,19.902527777777777
416,50.06002366255144,19.902527777777777
417,50.06003772290809,19.902527777777777
418,50.06005178326474,19.902527777777777
419,50.060065843621395,19.902527777777777
420,50.06007990397805,19.902527777777777
421,50.0600939643347,19.902527777777777
422,50.06010802469135,19.902527777777777
423,50.06012208504801,19.902527777777777
424,50.06013614540466,19.902527777777777
425,50.06015020576131,19.902527777777777
426,50.060164266117965,19.902527777777777
427,50.06017832647462,19.902527777777777
428,50.06019238683127,19.902527777777777
429,50.06020644718792,19.902527777777777
430,50.06022050754458,19.902527777777777
431,50.06023456790123,19.902527777777777
432,50.06024862825788,19.902527777777777
433,50.060262688614536,19.902527777777777
434,50.06027674897119,19.902527777777777
435,50.06029080932784,19.902527777777777
436,50.060304869684494,19.902527777777777
437,50.06031893004115,19.902527777777777
438,50.060332990397804,19.902527777777777
439,50.06034705075445,19.902527777777777
440,50.05922222222222,19.902683333333332
441,50.05923628257887,19.902683333333332
442,50.05925034293552,19.902683333333332
443,50.059264403292175,19.902683333333332
444,50.05927846364883,19.902683333333332
445,50.059292524005485,19.902683333333332
446,50.05930658436213,19.902683333333332
447,50.05932064471879,19.902683333333332
448,50.05933470507544,19.902683333333332
449,50.05934876543209,19.902683333333332
450,50.059362825788746,19.902683333333332
451,50.0593768861454,19.902683333333332
452,50.059390946502056,19.902683333333332
453,50.059405006858704,19.902683333333332
454,50.05941906721536,19.902683333333332
455,50.059433127572014,19.902683333333332
456,50.05944718792866,19.902683333333332
457,50.05946124828532,19.902683333333332
458,50.05947530864197,19.902683333333332
459,50.059489368998626,19.902683333333332
460,50.059503429355274,19.902683333333332
461,50.05951748971193,19.902683333333332
462,50.059531550068584,19.902683333333332
463,50.05954561042523,19.902683333333332
464,50.05955967078189,19.902683333333332
465,50.05957373113854,19.902683333333332
466,50.0595877914952,19.902683333333332
467,50.059601851851845,19.902683333333332
468,50.0596159122085,19.902683333333332
469,50.059629972565155,19.902683333333332
470,50.0596440329218,19.902683333333332
471,50.05965809327846,19.902683333333332
472,50.05967215363511,19.902683333333332
473,50.05968621399177,19.902683333333332
474,50.059700274348415,19.902683333333332
475,50.05971433470507,19.902683333333332
476,50.059728395061725,19.902683333333332
477,50.05974245541837,19.902683333333332
478,50.05975651577503,19.902683333333332
479,50.05977057613168,19.902683333333332
480,50.05978463648834,19.902683333333332
481,50.059798696844986,19.902683333333332
482,50.05981275720164,19.902683333333332
483,50.059826817558296,19.902683333333332
484,50.05984087791495,19.902683333333332
485,50.0598549382716,19.902683333333332
486,50.059868998628254,19.902683333333332
487,50.05988305898491,19.902683333333332
488,50.05989711934156,19.902683333333332
489,50.05991117969821,19.902683333333332
490,50.059925240054866,19.902683333333332
491,50.05993930041152,19.902683333333332
492,50.05995336076817,19.902683333333332
493,50.059967421124824,19.902683333333332
494,50.05998148148148,19.902683333333332
495,50.05999554183813,19.902683333333332
496,50.06000960219478,19.902683333333332
497,50.06002366255144,19.902683333333332
498,50.06003772290809,19.902683333333332
499,50.06005178326474,19.902683333333332
500,50.060065843621395,19.902683333333332
501,50.06007990397805,19.902683333333332
502,50.0600939643347,19.902683333333332
503,50.06010802469135,19.902683333333332
504,50.06012208504801,19.902683333333332
505,50.06013614540466,19.902683333333332
506,50.06015020576131,19.902683333333332
507,50.060164266117965,19.902683333333332
508,50.06017832647462,19.902683333333332
509,50.06019238683127,19.902683333333332
510,50.06020644718792,19.902683333333332
511,50.06022050754458,19.902683333333332
512,50.06023456790123,19.902683333333332
513,50.06024862825788,19.902683333333332
514,50.060262688614536,19.902683333333332
515,50.06027674897119,19.902683333333332
516,50.06029080932784,19.902683333333332
517,50.060304869684494,19.902683333333332
518,50.06031893004115,19.902683333333332
519,50.060332990397804,19.902683333333332
520,50.06034705075445,19.902683333333332
521,50.05922222222222,19.902838888888887
522,50.05923628257887,19.902838888888887
523,50.05925034293552,19.902838888888887
524,50.059264403292175,19.902838888888887
525,50.05927846364883,19.902838888888887
526,50.059292524005485,19.902838888888887
527,50.05930658436213,19.902838888888887
528,50.05932064471879,19.902838888888887
529,50.05933470507544,19.902838888888887
530,50.05934876543209,19.902838888888887
531,50.059362825788746,19.902838888888887
532,50.0593768861454,19.902838888888887
533,50.059390946502056,19.902838888888887
534,50.059405006858704,19.902838888888887
535,50.05941906721536,19.902838888888887
536,50.059433127572014,19.902838888888887
537,50.05944718792866,19.902838888888887
538,50.05946124828532,19.902838888888887
539,50.05947530864197,19.902838888888887
540,50.059489368998626,19.902838888888887
541,50.059503429355274,19.902838888888887
542,50.05951748971193,19.902838888888887
543,50.059531550068584,19.902838888888887
544,50.05954561042523,19.902838888888887
545,50.05955967078189,19.902838888888887
546,50.05957373113854,19.902838888888887
547,50.0595877914952,19.902838888888887
548,50.059601851851845,19.902838888888887
549,50.0596159122085,19.902838888888887
550,50.059629972565155,19.902838888888887
551,50.0596440329218,19.902838888888887
552,50.05965809327846,19.902838888888887
553,50.05967215363511,19.902838888888887
554,50.05968621399177,19.902838888888887
555,50.059700274348415,19.902838888888887
556,50.05971433470507,19.902838888888887
557,50.059728395061725,19.902838888888887
558,50.05974245541837,19.902838888888887
559,50.05975651577503,19.902838888888887
560,50.05977057613168,19.902838888888887
561,50.05978463648834,19.902838888888887
562,50.059798696844986,19.902838888888887
563,50.05981275720164,19.902838888888887
564,50.059826817558296,19.902838888888887
565,50.05984087791495,19.902838888888887
566,50.0598549382716,19.902838888888887
567,50.059868998628254,19.902838888888887
568,50.05988305898491,19.902838888888887
569,50.05989711934156,19.902838888888887
570,50.05991117969821,19.902838888888887
571,50.059925240054866,19.902838888888887
572,50.05993930041152,19.902838888888887
573,50.05995336076817,19.902838888888887
574,50.059967421124824,19.902838888888887
575,50.05998148148148,19.902838888888887
576,50.05999554183813,19.902838888888887
577,50.06000960219478,19.902838888888887
578,50.06002366255144,19.902838888888887
579,50.06003772290809,19.902838888888887
580,50.06005178326474,19.902838888888887
581,50.060065843621395,19.902838888888887
582,50.06007990397805,19.902838888888887
583,50.0600939643347,19.902838888888887
584,50.06010802469135,19.902838888888887
585,50.06012208504801,19.902838888888887
586,50.06013614540466,19.902838888888887
587,50.06015020576131,19.902838888888887
588,50.060164266117965,19.902838888888887
589,50.06017832647462,19.902838888888887
590,50.06019238683127,19.902838888888887
591,50.06020644718792,19.902838888888887
592,50.06022050754458,19.902838888888887
593,50.06023456790123,19.902838888888887
594,50.06024862825788,19.902838888888887
595,50.060262688614536,19.902838888888887
596,50.06027674897119,19.902838888888887
597,50.06029080932784,19.902838888888887
598,50.060304869684494,19.902838888888887
599,50.06031893004115,19.902838888888887
600,50.060332990397804,19.902838888888887
601,50.06034705075445,19.902838888888887
602,50.05922222222222,19.902994444444445
603,50.05923628257887,19.902994444444445
604,50.05925034293552,19.902994444444445
605,50.059264403292175,19.902994444444445
606,50.05927846364883,19.902994444444445
607,50.059292524005485,19.902994444444445
608,50.05930658436213,19.902994444444445
609,50.05932064471879,19.902994444444445
610,50.05933470507544,19.902994444444445
611,50.05934876543209,19.902994444444445
612,50.059362825788746,19.902994444444445
613,50.0593768861454,19.902994444444445
614,50.059390946502056,19.902994444444445
615,50.059405006858704,19.902994444444445
616,50.05941906721536,19.902994444444445
